image,xmin,ymin,xmax,ymax,class
a0000000138.jpg,322,279,330,288,1
g0000000125.jpg,269,236,292,263,1
e0000000154.jpg,195,254,205,266,1
a0000000191.jpg,214,277,219,286,1
d0000000170.jpg,162,259,180,305,2
a0000000057.jpg,64,276,88,291,1
f0000000185.jpg,259,226,263,233,1
a0000000056.jpg,176,277,186,286,1
g0000000176.jpg,256,229,268,247,1
g0000000186.jpg,205,230,217,249,1
f0000000066.jpg,82,231,101,242,1
b0000000036.jpg,52,271,80,292,1
g0000000135.jpg,160,234,185,262,1
c0000000158.jpg,94,250,101,283,3
g0000000108.jpg,106,227,158,281,1
a0000000017.jpg,345,280,357,289,1
f0000000045.jpg,150,228,160,236,1
a0000000058.jpg,228,277,233,285,1
f0000000049.jpg,51,229,73,245,1
a0000000181.jpg,347,280,357,288,1
b0000000040.jpg,398,279,427,295,1
c0000000181.jpg,89,248,98,284,3
b0000000095.jpg,237,243,275,325,3
f0000000181.jpg,99,224,112,236,1
f0000000049.jpg,187,227,198,235,1
a0000000185.jpg,214,277,219,286,1
c0000000108.jpg,272,200,309,385,3
f0000000171.jpg,102,231,148,272,1
f0000000161.jpg,161,232,171,238,1
f0000000013.jpg,68,224,100,242,1
f0000000150.jpg,181,231,188,238,1
f0000000178.jpg,265,226,269,231,1
g0000000115.jpg,284,226,310,276,1
b0000000160.jpg,398,279,427,295,1
c0000000049.jpg,62,250,69,281,3
f0000000036.jpg,167,229,177,236,1
g0000000065.jpg,261,228,268,254,1
e0000000032.jpg,33,263,81,295,1
f0000000153.jpg,120,231,144,242,1
c0000000084.jpg,67,248,75,284,3
a0000000055.jpg,99,277,108,284,1
a0000000112.jpg,177,277,185,285,1
e0000000166.jpg,195,254,205,266,1
f0000000183.jpg,98,227,114,236,1
a0000000138.jpg,411,277,439,295,1
b0000000059.jpg,398,279,427,295,1
g0000000161.jpg,268,236,274,259,1
b0000000195.jpg,51,271,81,292,1
b0000000004.jpg,247,246,264,323,3
f0000000104.jpg,228,231,233,238,1
f0000000173.jpg,253,227,258,236,1
d0000000183.jpg,171,259,191,302,2
f0000000148.jpg,219,225,231,246,1
f0000000154.jpg,174,233,182,240,1
a0000000131.jpg,322,281,329,288,1
g0000000018.jpg,1,240,87,342,1
a0000000162.jpg,98,276,107,284,1
b0000000017.jpg,247,246,265,323,3
e0000000065.jpg,70,263,105,286,1
a0000000138.jpg,269,277,277,288,1
a0000000187.jpg,63,275,88,292,1
a0000000041.jpg,98,277,107,283,1
f0000000148.jpg,252,230,256,239,1
b0000000169.jpg,52,272,79,292,1
d0000000013.jpg,216,229,233,327,3
f0000000182.jpg,96,224,109,236,1
g0000000002.jpg,155,235,177,269,1
e0000000143.jpg,215,250,226,266,1
c0000000042.jpg,36,245,49,285,3
g0000000124.jpg,313,210,423,318,1
g0000000173.jpg,272,233,286,261,1
a0000000101.jpg,411,277,440,294,1
g0000000176.jpg,299,233,359,292,1
c0000000175.jpg,94,250,101,283,3
f0000000129.jpg,121,231,136,238,1
f0000000165.jpg,263,230,267,235,1
f0000000183.jpg,259,225,263,233,1
e0000000119.jpg,329,250,445,318,1
e0000000154.jpg,72,263,104,288,1
g0000000084.jpg,194,228,206,245,1
f0000000013.jpg,259,226,264,238,1
f0000000017.jpg,78,231,97,244,1
d0000000180.jpg,87,277,98,287,1
g0000000102.jpg,177,235,189,257,1
c0000000101.jpg,277,198,312,390,3
a0000000099.jpg,279,279,285,287,1
f0000000018.jpg,154,228,164,238,1
c0000000166.jpg,60,247,69,282,3
e0000000190.jpg,195,254,205,266,1
c0000000027.jpg,4,243,14,282,3
f0000000021.jpg,184,229,192,236,1
a0000000181.jpg,411,277,440,296,1
d0000000085.jpg,298,226,320,325,3
e0000000092.jpg,215,253,225,268,1
g0000000021.jpg,301,240,346,296,1
a0000000174.jpg,322,280,330,287,1
a0000000025.jpg,65,276,88,292,1
b0000000005.jpg,247,245,265,323,3
b0000000113.jpg,144,227,162,326,3
b0000000133.jpg,52,272,80,294,1
g0000000084.jpg,306,224,365,296,1
d0000000168.jpg,92,278,103,286,1
f0000000192.jpg,228,221,238,241,1
b0000000046.jpg,52,272,79,292,1
f0000000078.jpg,261,227,265,234,1
b0000000153.jpg,145,238,174,329,3
c0000000110.jpg,60,247,68,282,3
e0000000096.jpg,391,243,406,304,3
e0000000125.jpg,195,254,205,266,1
e0000000110.jpg,3,272,112,339,1
c0000000133.jpg,217,274,246,310,1
a0000000141.jpg,288,277,294,288,1
e0000000016.jpg,194,255,204,269,1
f0000000074.jpg,252,229,257,237,1
e0000000114.jpg,391,243,402,263,3
c0000000051.jpg,52,246,64,284,3
c0000000007.jpg,40,242,50,290,3
f0000000197.jpg,180,218,200,231,1
d0000000178.jpg,168,259,186,303,2
d0000000185.jpg,85,277,97,286,1
c0000000117.jpg,205,272,240,315,1
e0000000120.jpg,1,279,47,343,1
f0000000081.jpg,252,230,256,239,1
g0000000018.jpg,256,226,272,250,1
g0000000132.jpg,299,222,344,296,1
d0000000100.jpg,304,232,331,323,3
a0000000132.jpg,212,278,218,286,1
f0000000005.jpg,252,226,260,239,1
c0000000068.jpg,1,221,182,399,1
f0000000010.jpg,0,225,33,247,1
f0000000042.jpg,198,226,206,233,1
g0000000174.jpg,90,234,146,285,1
e0000000185.jpg,195,254,205,266,1
g0000000028.jpg,177,232,189,256,1
b0000000105.jpg,52,272,79,292,1
e0000000006.jpg,313,254,444,319,1
g0000000031.jpg,205,225,219,248,1
a0000000185.jpg,177,278,184,286,1
c0000000031.jpg,36,245,48,284,3
b0000000189.jpg,397,279,427,295,1
d0000000004.jpg,380,277,388,286,1
g0000000058.jpg,185,228,195,252,1
b0000000164.jpg,144,238,165,330,3
g0000000031.jpg,269,225,288,256,1
b0000000069.jpg,51,272,79,295,1
a0000000052.jpg,346,280,357,290,1
a0000000176.jpg,214,277,219,286,1
d0000000036.jpg,188,243,232,318,2
a0000000187.jpg,227,277,233,286,1
f0000000166.jpg,93,233,142,279,1
g0000000145.jpg,148,234,176,267,1
a0000000051.jpg,347,280,355,288,1
c0000000084.jpg,281,193,313,392,3
e0000000191.jpg,34,264,84,296,1
c0000000163.jpg,304,235,331,373,2
g0000000179.jpg,266,231,284,257,1
a0000000103.jpg,279,278,286,287,1
a0000000076.jpg,226,278,233,286,1
b0000000110.jpg,52,272,80,294,1
a0000000185.jpg,63,275,88,292,1
c0000000013.jpg,60,249,69,283,3
f0000000122.jpg,144,234,152,240,1
g0000000125.jpg,154,243,176,273,1
a0000000103.jpg,287,276,294,288,1
f0000000082.jpg,244,231,252,241,1
a0000000169.jpg,347,280,357,288,1
e0000000154.jpg,4,267,37,300,1
f0000000154.jpg,0,236,35,253,1
e0000000018.jpg,194,255,204,269,1
d0000000087.jpg,300,226,323,323,3
g0000000100.jpg,220,228,224,235,1
c0000000046.jpg,53,246,61,285,3
c0000000030.jpg,4,244,14,283,3
c0000000173.jpg,239,276,253,296,1
c0000000018.jpg,295,214,338,398,2
c0000000029.jpg,4,243,14,282,3
c0000000030.jpg,94,253,101,281,3
a0000000034.jpg,267,278,277,286,1
g0000000010.jpg,291,240,322,283,1
a0000000041.jpg,227,277,234,286,1
f0000000024.jpg,258,229,263,239,1
g0000000016.jpg,256,226,270,250,1
e0000000125.jpg,4,267,37,299,1
f0000000163.jpg,214,231,219,234,1
a0000000061.jpg,410,277,440,295,1
c0000000132.jpg,74,246,83,284,3
e0000000168.jpg,34,261,72,295,1
e0000000012.jpg,1,267,39,304,1
g0000000053.jpg,2,240,76,357,1
f0000000197.jpg,177,227,185,234,1
g0000000124.jpg,194,232,206,250,1
g0000000190.jpg,178,228,188,253,1
f0000000171.jpg,46,226,71,243,1
e0000000145.jpg,215,253,226,266,1
e0000000157.jpg,195,254,205,266,1
c0000000027.jpg,295,217,337,392,2
a0000000070.jpg,227,277,233,286,1
a0000000116.jpg,321,280,329,287,1
b0000000172.jpg,51,272,79,292,1
a0000000106.jpg,98,276,107,283,1
g0000000088.jpg,255,229,262,242,1
a0000000177.jpg,269,278,276,286,1
f0000000166.jpg,221,225,233,245,1
a0000000174.jpg,227,277,233,286,1
g0000000164.jpg,141,224,176,270,1
b0000000016.jpg,247,246,264,323,3
c0000000191.jpg,297,239,318,362,2
g0000000163.jpg,175,229,196,255,1
b0000000123.jpg,52,272,80,293,1
e0000000107.jpg,195,254,205,266,1
a0000000089.jpg,347,280,356,289,1
c0000000151.jpg,80,247,87,283,3
g0000000086.jpg,255,231,261,244,1
a0000000129.jpg,98,277,107,285,1
e0000000031.jpg,1,267,39,304,1
d0000000041.jpg,242,230,275,326,3
a0000000120.jpg,99,277,107,285,1
g0000000110.jpg,141,225,174,267,1
a0000000000.jpg,227,277,233,285,1
e0000000021.jpg,213,254,228,280,1
f0000000124.jpg,228,228,235,236,1
e0000000085.jpg,72,263,105,291,1
e0000000006.jpg,213,254,228,280,1
b0000000071.jpg,398,279,427,295,1
a0000000088.jpg,227,277,233,286,1
f0000000031.jpg,252,228,260,239,1
g0000000179.jpg,165,226,189,254,1
f0000000034.jpg,170,229,179,236,1
g0000000108.jpg,180,232,197,253,1
g0000000194.jpg,205,227,217,247,1
g0000000074.jpg,122,235,161,276,1
f0000000097.jpg,244,232,251,242,1
a0000000027.jpg,64,276,88,292,1
f0000000198.jpg,268,227,273,233,1
d0000000012.jpg,219,245,248,321,2
d0000000003.jpg,203,232,226,327,3
c0000000083.jpg,313,232,333,376,2
f0000000165.jpg,252,230,257,239,1
b0000000071.jpg,143,228,161,327,3
g0000000062.jpg,181,226,195,250,1
a0000000048.jpg,410,278,440,294,1
a0000000095.jpg,322,280,330,288,1
b0000000062.jpg,52,272,80,295,1
g0000000161.jpg,375,219,445,369,1
a0000000131.jpg,410,276,439,293,1
c0000000010.jpg,94,253,101,281,3
f0000000080.jpg,215,222,228,247,1
a0000000089.jpg,238,212,299,370,2
f0000000075.jpg,27,231,56,245,1
b0000000194.jpg,398,279,427,295,1
b0000000103.jpg,247,244,265,324,3
g0000000183.jpg,205,231,218,249,1
g0000000008.jpg,255,228,269,250,1
c0000000182.jpg,60,247,69,282,3
g0000000007.jpg,191,232,204,250,1
g0000000006.jpg,289,239,311,280,1
a0000000180.jpg,98,276,107,284,1
a0000000025.jpg,411,278,441,295,1
a0000000170.jpg,227,277,233,286,1
a0000000003.jpg,178,279,185,286,1
c0000000165.jpg,84,247,93,284,3
c0000000135.jpg,60,247,69,282,3
e0000000027.jpg,33,263,81,295,1
a0000000177.jpg,177,278,184,286,1
c0000000126.jpg,82,249,90,285,3
f0000000084.jpg,214,223,228,248,1
c0000000079.jpg,278,193,312,394,3
g0000000129.jpg,165,234,188,260,1
b0000000003.jpg,247,245,265,323,3
a0000000111.jpg,411,276,440,295,1
d0000000089.jpg,134,251,155,318,2
g0000000010.jpg,189,231,204,252,1
e0000000151.jpg,215,253,226,266,1
a0000000056.jpg,269,277,277,286,1
f0000000048.jpg,216,219,232,250,1
c0000000135.jpg,275,200,311,380,3
g0000000169.jpg,292,235,341,285,1
b0000000088.jpg,398,279,427,295,1
g0000000102.jpg,287,215,340,280,1
d0000000179.jpg,87,277,98,286,1
a0000000166.jpg,177,278,184,286,1
c0000000005.jpg,39,243,51,288,3
e0000000023.jpg,73,263,106,290,1
c0000000152.jpg,309,233,333,374,2
g0000000127.jpg,319,206,442,324,1
g0000000021.jpg,284,235,316,276,1
f0000000063.jpg,254,228,260,238,1
a0000000056.jpg,322,280,330,289,1
b0000000032.jpg,247,245,264,323,3
f0000000010.jpg,257,225,258,240,1
g0000000098.jpg,127,224,168,269,1
e0000000166.jpg,4,267,38,302,1
f0000000018.jpg,263,228,267,235,1
d0000000160.jpg,290,236,312,316,3
g0000000059.jpg,218,228,222,233,1
e0000000197.jpg,216,253,226,263,1
g0000000119.jpg,70,226,141,295,1
a0000000069.jpg,99,276,108,284,1
b0000000004.jpg,397,279,427,294,1
b0000000111.jpg,53,271,80,294,1
g0000000046.jpg,276,220,299,257,1
f0000000075.jpg,229,229,235,238,1
e0000000081.jpg,392,243,405,304,3
f0000000029.jpg,170,228,179,235,1
a0000000184.jpg,142,242,171,336,2
e0000000130.jpg,391,247,406,305,3
c0000000021.jpg,60,249,69,283,3
a0000000175.jpg,411,277,440,296,1
c0000000166.jpg,26,245,35,283,3
b0000000099.jpg,245,246,268,324,3
c0000000146.jpg,228,275,249,303,1
f0000000168.jpg,256,228,261,236,1
a0000000006.jpg,227,276,234,286,1
a0000000118.jpg,411,277,441,296,1
g0000000062.jpg,218,227,222,233,1
b0000000037.jpg,51,272,79,294,1
b0000000079.jpg,51,269,80,293,1
f0000000185.jpg,194,226,200,230,1
f0000000066.jpg,254,228,259,238,1
f0000000021.jpg,148,228,158,238,1
a0000000035.jpg,345,280,357,289,1
f0000000193.jpg,268,225,272,232,1
f0000000141.jpg,255,229,260,238,1
a0000000148.jpg,269,278,276,286,1
a0000000110.jpg,279,280,285,287,1
b0000000176.jpg,52,270,80,293,1
d0000000110.jpg,311,232,331,320,3
g0000000119.jpg,196,229,207,246,1
e0000000069.jpg,194,255,204,269,1
c0000000078.jpg,56,245,66,283,3
g0000000021.jpg,330,241,417,326,1
e0000000193.jpg,34,264,84,296,1
c0000000155.jpg,26,245,35,283,3
g0000000091.jpg,318,217,394,308,1
e0000000191.jpg,392,245,406,306,3
b0000000169.jpg,398,279,427,294,1
e0000000017.jpg,248,256,379,326,1
g0000000006.jpg,193,232,205,251,1
e0000000036.jpg,391,245,403,303,3
e0000000185.jpg,391,245,406,305,3
e0000000192.jpg,73,263,105,287,1
b0000000174.jpg,242,243,285,327,3
f0000000149.jpg,231,231,237,238,1
g0000000106.jpg,175,238,188,260,1
e0000000001.jpg,35,263,81,296,1
g0000000099.jpg,210,226,223,247,1
b0000000137.jpg,247,244,278,326,3
e0000000148.jpg,392,245,405,304,3
c0000000146.jpg,94,250,101,283,3
d0000000018.jpg,370,274,386,287,1
f0000000032.jpg,173,228,182,237,1
b0000000142.jpg,398,279,427,295,1
g0000000098.jpg,263,231,278,250,1
a0000000104.jpg,410,278,439,294,1
d0000000042.jpg,242,229,275,326,3
b0000000118.jpg,51,272,81,292,1
c0000000184.jpg,60,247,69,282,3
g0000000043.jpg,219,225,222,230,1
g0000000112.jpg,337,231,440,332,1
f0000000036.jpg,154,230,165,236,1
b0000000176.jpg,398,279,427,295,1
e0000000191.jpg,195,254,205,266,1
e0000000152.jpg,36,263,83,296,1
c0000000171.jpg,299,232,326,366,2
a0000000138.jpg,135,219,190,360,2
d0000000190.jpg,177,259,197,302,2
f0000000165.jpg,153,231,164,238,1
f0000000046.jpg,67,228,88,243,1
e0000000173.jpg,72,261,104,286,1
g0000000053.jpg,269,235,281,266,1
c0000000127.jpg,94,250,101,283,3
d0000000086.jpg,300,226,322,324,3
c0000000145.jpg,228,275,249,303,1
e0000000031.jpg,73,263,106,290,1
e0000000014.jpg,213,254,228,280,1
b0000000183.jpg,141,236,162,331,3
f0000000022.jpg,0,226,30,249,1
f0000000154.jpg,256,231,260,239,1
a0000000080.jpg,177,277,185,286,1
f0000000180.jpg,110,228,123,238,1
a0000000072.jpg,269,277,278,286,1
c0000000184.jpg,89,249,97,285,3
f0000000154.jpg,118,232,141,244,1
g0000000186.jpg,159,229,186,260,1
b0000000094.jpg,144,231,160,326,3
f0000000146.jpg,12,234,50,248,1
f0000000187.jpg,260,226,264,233,1
e0000000064.jpg,71,263,105,288,1
c0000000182.jpg,297,238,321,367,2
e0000000023.jpg,210,260,339,327,1
g0000000172.jpg,279,233,308,271,1
f0000000080.jpg,244,230,252,241,1
d0000000076.jpg,286,228,317,326,3
f0000000034.jpg,253,227,265,239,1
a0000000007.jpg,98,277,108,286,1
g0000000028.jpg,268,227,287,256,1
b0000000083.jpg,398,279,427,295,1
g0000000134.jpg,335,192,446,352,1
g0000000008.jpg,290,239,316,283,1
f0000000003.jpg,158,229,169,237,1
a0000000082.jpg,99,277,108,284,1
b0000000017.jpg,131,235,164,325,3
c0000000000.jpg,225,146,287,442,3
c0000000044.jpg,10,245,19,284,3
a0000000057.jpg,269,278,277,286,1
c0000000013.jpg,94,253,101,281,3
a0000000174.jpg,132,238,162,343,2
b0000000181.jpg,51,271,79,292,1
f0000000114.jpg,170,232,177,239,1
g0000000030.jpg,291,234,331,279,1
b0000000004.jpg,52,273,79,295,1
e0000000063.jpg,71,263,105,288,1
a0000000005.jpg,410,277,440,294,1
a0000000191.jpg,63,275,88,292,1
d0000000157.jpg,289,237,315,317,3
g0000000006.jpg,189,235,199,255,1
b0000000098.jpg,244,246,268,325,3
e0000000135.jpg,195,254,205,266,1
e0000000107.jpg,215,253,226,266,1
e0000000064.jpg,305,253,419,325,1
e0000000109.jpg,389,254,445,316,1
f0000000126.jpg,193,226,199,230,1
a0000000178.jpg,269,278,276,286,1
b0000000095.jpg,398,279,427,295,1
e0000000150.jpg,195,254,205,266,1
e0000000130.jpg,72,263,104,288,1
a0000000053.jpg,288,222,322,354,2
g0000000200.jpg,354,240,445,368,1
e0000000161.jpg,392,245,404,281,3
g0000000151.jpg,206,230,220,250,1
g0000000138.jpg,157,235,182,265,1
a0000000079.jpg,97,276,107,285,1
c0000000054.jpg,300,228,338,385,2
g0000000021.jpg,3,239,73,357,1
d0000000052.jpg,167,243,212,318,2
g0000000163.jpg,286,236,329,281,1
a0000000180.jpg,63,275,88,292,1
g0000000122.jpg,119,229,163,279,1
c0000000116.jpg,78,248,86,284,3
a0000000095.jpg,346,278,357,289,1
a0000000175.jpg,131,277,137,285,1
e0000000134.jpg,72,263,104,288,1
f0000000187.jpg,226,221,237,240,1
e0000000184.jpg,392,243,406,307,3
d0000000017.jpg,216,230,241,327,3
f0000000190.jpg,187,217,206,231,1
e0000000097.jpg,195,253,206,267,1
c0000000108.jpg,301,239,334,373,2
e0000000002.jpg,73,264,105,290,1
c0000000008.jpg,39,244,50,291,3
g0000000198.jpg,285,234,314,277,1
a0000000131.jpg,212,278,218,286,1
c0000000136.jpg,222,274,247,308,1
g0000000181.jpg,285,235,320,278,1
d0000000057.jpg,395,270,424,289,1
e0000000198.jpg,34,264,84,296,1
c0000000019.jpg,237,163,281,421,3
e0000000047.jpg,1,267,39,304,1
a0000000081.jpg,258,214,307,368,2
b0000000001.jpg,247,246,266,323,3
e0000000012.jpg,213,254,228,280,1
d0000000088.jpg,302,228,323,323,3
a0000000166.jpg,279,279,284,287,1
g0000000037.jpg,255,225,276,253,1
a0000000018.jpg,345,280,357,289,1
f0000000040.jpg,262,228,266,236,1
a0000000027.jpg,266,233,314,342,2
g0000000147.jpg,253,232,262,247,1
g0000000125.jpg,292,229,329,291,1
d0000000061.jpg,399,270,429,290,1
b0000000081.jpg,52,270,80,294,1
f0000000118.jpg,260,234,264,240,1
c0000000154.jpg,60,247,69,282,3
c0000000084.jpg,94,252,101,283,3
d0000000045.jpg,178,245,220,321,2
g0000000028.jpg,350,239,445,350,1
a0000000003.jpg,63,272,89,291,1
a0000000097.jpg,410,277,440,295,1
a0000000181.jpg,98,276,107,284,1
a0000000021.jpg,63,277,89,292,1
d0000000014.jpg,215,245,248,325,2
f0000000126.jpg,123,228,134,236,1
b0000000045.jpg,144,229,162,326,3
b0000000191.jpg,52,272,79,293,1
e0000000090.jpg,36,263,73,296,1
a0000000123.jpg,322,280,329,288,1
a0000000164.jpg,130,232,157,348,2
e0000000076.jpg,194,255,204,269,1
d0000000042.jpg,182,244,224,320,2
g0000000044.jpg,9,228,111,312,1
a0000000071.jpg,63,276,89,294,1
g0000000164.jpg,287,235,331,282,1
c0000000098.jpg,277,195,312,388,3
f0000000127.jpg,179,226,188,235,1
f0000000007.jpg,17,224,57,247,1
g0000000171.jpg,256,231,266,248,1
c0000000024.jpg,240,166,287,420,3
e0000000155.jpg,195,254,205,266,1
c0000000109.jpg,302,239,336,373,2
e0000000054.jpg,71,263,107,275,1
g0000000195.jpg,65,221,139,299,1
c0000000180.jpg,60,247,69,282,3
a0000000129.jpg,149,278,157,285,1
g0000000010.jpg,23,238,115,316,1
b0000000008.jpg,131,233,165,325,3
d0000000104.jpg,308,232,329,320,3
a0000000071.jpg,279,218,315,362,2
d0000000098.jpg,302,231,331,323,3
b0000000097.jpg,398,279,427,295,1
f0000000150.jpg,40,234,66,250,1
f0000000190.jpg,268,225,271,231,1
g0000000053.jpg,218,231,222,238,1
c0000000176.jpg,296,232,326,367,2
f0000000163.jpg,75,230,98,246,1
e0000000089.jpg,4,267,37,300,1
f0000000067.jpg,149,228,161,239,1
a0000000088.jpg,345,281,357,290,1
g0000000125.jpg,193,231,206,252,1
g0000000052.jpg,126,229,164,274,1
f0000000077.jpg,255,228,260,236,1
a0000000148.jpg,227,277,233,286,1
c0000000114.jpg,302,241,336,373,2
e0000000166.jpg,20,272,142,340,1
g0000000170.jpg,264,231,278,258,1
d0000000078.jpg,422,267,445,290,1
a0000000193.jpg,63,275,88,292,1
f0000000182.jpg,248,226,256,235,1
a0000000018.jpg,98,277,109,284,1
g0000000065.jpg,368,243,444,376,1
a0000000191.jpg,322,280,330,287,1
c0000000111.jpg,301,239,336,370,2
g0000000088.jpg,143,225,177,264,1
f0000000011.jpg,140,227,152,238,1
e0000000187.jpg,195,254,205,266,1
d0000000199.jpg,78,278,91,288,1
a0000000114.jpg,269,277,276,286,1
g0000000108.jpg,376,214,446,386,1
d0000000019.jpg,215,232,246,327,3
e0000000135.jpg,36,263,83,296,1
f0000000153.jpg,220,227,231,247,1
g0000000106.jpg,186,227,203,250,1
e0000000063.jpg,33,263,70,276,1
c0000000122.jpg,60,247,69,282,3
g0000000111.jpg,171,237,185,260,1
g0000000031.jpg,182,227,197,248,1
g0000000058.jpg,167,227,188,255,1
g0000000200.jpg,204,228,217,247,1
a0000000115.jpg,98,275,107,285,1
g0000000030.jpg,131,233,166,272,1
a0000000052.jpg,98,276,108,285,1
e0000000123.jpg,72,263,105,291,1
b0000000044.jpg,398,278,427,295,1
d0000000005.jpg,380,277,389,287,1
e0000000062.jpg,194,255,204,269,1
d0000000049.jpg,172,244,214,319,2
e0000000081.jpg,194,255,204,269,1
e0000000066.jpg,33,263,74,292,1
a0000000049.jpg,412,278,440,295,1
a0000000070.jpg,322,280,330,288,1
c0000000029.jpg,244,172,287,419,3
e0000000167.jpg,36,262,73,296,1
g0000000037.jpg,205,229,219,250,1
f0000000067.jpg,230,229,236,237,1
g0000000095.jpg,222,226,225,231,1
e0000000174.jpg,315,253,438,319,1
a0000000191.jpg,131,277,137,285,1
g0000000037.jpg,116,236,159,279,1
d0000000016.jpg,215,230,237,327,3
c0000000006.jpg,60,249,69,283,3
c0000000083.jpg,67,248,77,284,3
c0000000048.jpg,60,249,69,283,3
f0000000181.jpg,259,225,262,232,1
e0000000020.jpg,230,258,358,324,1
f0000000180.jpg,255,225,260,234,1
f0000000127.jpg,121,228,131,236,1
a0000000104.jpg,198,280,205,287,1
a0000000114.jpg,98,276,108,284,1
g0000000186.jpg,314,236,400,317,1
e0000000152.jpg,215,253,226,266,1
a0000000106.jpg,286,278,293,287,1
g0000000043.jpg,307,231,368,294,1
d0000000114.jpg,133,254,148,313,2
f0000000066.jpg,6,231,37,249,1
b0000000031.jpg,247,246,264,324,3
f0000000008.jpg,208,216,228,254,1
f0000000020.jpg,150,230,159,236,1
b0000000013.jpg,398,279,427,295,1
b0000000162.jpg,143,238,167,329,3
d0000000135.jpg,308,239,331,319,3
d0000000027.jpg,371,274,392,289,1
a0000000045.jpg,411,278,440,296,1
g0000000098.jpg,185,229,199,247,1
g0000000078.jpg,177,226,191,255,1
c0000000174.jpg,60,247,68,282,3
b0000000029.jpg,131,235,164,326,3
e0000000185.jpg,240,257,361,327,1
a0000000193.jpg,411,277,440,296,1
d0000000018.jpg,210,243,246,320,2
c0000000110.jpg,26,245,35,283,3
c0000000111.jpg,69,246,76,284,3
a0000000079.jpg,263,216,309,368,2
d0000000147.jpg,99,278,109,286,1
e0000000164.jpg,35,271,154,338,1
g0000000099.jpg,252,230,257,241,1
g0000000173.jpg,2,256,85,346,1
a0000000187.jpg,214,277,219,286,1
b0000000014.jpg,132,234,165,325,3
f0000000111.jpg,259,228,264,234,1
a0000000053.jpg,269,278,279,286,1
g0000000010.jpg,255,228,270,252,1
f0000000045.jpg,72,229,90,243,1
g0000000018.jpg,298,239,339,290,1
c0000000096.jpg,25,245,34,283,3
c0000000094.jpg,24,245,33,283,3
a0000000147.jpg,322,280,330,287,1
a0000000040.jpg,99,277,107,284,1
e0000000119.jpg,195,254,205,266,1
b0000000099.jpg,52,270,81,293,1
d0000000020.jpg,207,242,245,322,2
b0000000079.jpg,231,244,275,323,3
f0000000016.jpg,193,228,202,234,1
a0000000156.jpg,322,280,330,287,1
c0000000082.jpg,115,255,212,348,1
f0000000044.jpg,216,220,232,250,1
c0000000154.jpg,96,249,103,282,3
g0000000115.jpg,300,212,376,296,1
e0000000176.jpg,302,254,425,322,1
g0000000149.jpg,269,235,287,262,1
c0000000051.jpg,61,249,70,283,3
g0000000008.jpg,191,232,204,253,1
a0000000121.jpg,411,277,440,295,1
e0000000188.jpg,220,261,340,328,1
a0000000173.jpg,279,279,284,287,1
